Algorithm,Seed,NodeID,DeathRound
Proposed,12,68,728
Proposed,12,69,724
Proposed,12,70,716
Proposed,12,71,679
Proposed,12,72,713
Proposed,12,73,721
Proposed,12,74,713
Proposed,12,75,683
Proposed,12,76,716
Proposed,12,77,715
Proposed,12,78,720
Proposed,12,79,712
Proposed,12,80,714
Proposed,12,81,722
Proposed,12,82,729
Proposed,12,83,707
Proposed,12,84,715
Proposed,12,85,719
Proposed,12,86,715
Proposed,12,87,708
Proposed,12,88,712
Proposed,12,89,709
Proposed,12,90,723
Proposed,12,91,720
Proposed,12,92,722
Proposed,12,93,644
Proposed,12,94,720
Proposed,12,95,712
Proposed,12,96,713
Proposed,12,97,712
Proposed,12,98,659
Proposed,12,99,719
Proposed,13,0,683
Proposed,13,1,694
Proposed,13,2,692
Proposed,13,3,690
Proposed,13,4,605
Proposed,13,5,690
Proposed,13,6,689
Proposed,13,7,692
Proposed,13,8,686
Proposed,13,9,690
Proposed,13,10,682
Proposed,13,11,680
Proposed,13,12,687
Proposed,13,13,685
Proposed,13,14,682
Proposed,13,15,690
Proposed,13,16,685
Proposed,13,17,685
Proposed,13,18,681
Proposed,13,19,691
Proposed,13,20,686
Proposed,13,21,675
Proposed,13,22,684
Proposed,13,23,689
Proposed,13,24,683
Proposed,13,25,685
Proposed,13,26,656
Proposed,13,27,677
Proposed,13,28,682
Proposed,13,29,678
Proposed,13,30,686
Proposed,13,31,694
Proposed,13,32,686
Proposed,13,33,688
Proposed,13,34,677
Proposed,13,35,691
Proposed,13,36,682
Proposed,13,37,685
Proposed,13,38,681
Proposed,13,39,690
Proposed,13,40,657
Proposed,13,41,682
Proposed,13,42,676
Proposed,13,43,663
Proposed,13,44,691
Proposed,13,45,694
Proposed,13,46,693
Proposed,13,47,678
Proposed,13,48,690
Proposed,13,49,689
Proposed,13,50,678
Proposed,13,51,686
Proposed,13,52,659
Proposed,13,53,637
Proposed,13,54,685
Proposed,13,55,686
Proposed,13,56,686
Proposed,13,57,678
Proposed,13,58,688
Proposed,13,59,678
Proposed,13,60,677
Proposed,13,61,687
Proposed,13,62,658
Proposed,13,63,693
Proposed,13,64,678
Proposed,13,65,614
Proposed,13,66,688
Proposed,13,67,684
Proposed,13,68,688
Proposed,13,69,643
Proposed,13,70,687
Proposed,13,71,688
Proposed,13,72,686
Proposed,13,73,686
Proposed,13,74,692
Proposed,13,75,682
Proposed,13,76,692
Proposed,13,77,679
Proposed,13,78,690
Proposed,13,79,689
Proposed,13,80,688
Proposed,13,81,684
Proposed,13,82,681
Proposed,13,83,690
Proposed,13,84,684
Proposed,13,85,690
Proposed,13,86,689
Proposed,13,87,691
Proposed,13,88,685
Proposed,13,89,658
Proposed,13,90,692
Proposed,13,91,656
Proposed,13,92,689
Proposed,13,93,681
Proposed,13,94,687
Proposed,13,95,685
Proposed,13,96,686
Proposed,13,97,676
Proposed,13,98,637
Proposed,13,99,688
Proposed,14,0,724
Proposed,14,1,720
Proposed,14,2,714
Proposed,14,3,659
Proposed,14,4,717
Proposed,14,5,689
Proposed,14,6,651
Proposed,14,7,708
Proposed,14,8,717
Proposed,14,9,713
Proposed,14,10,717
Proposed,14,11,712
Proposed,14,12,634
Proposed,14,13,709
Proposed,14,14,715
Proposed,14,15,714
Proposed,14,16,623
Proposed,14,17,719
Proposed,14,18,719
Proposed,14,19,719
Proposed,14,20,718
Proposed,14,21,717
Proposed,14,22,723
Proposed,14,23,720
Proposed,14,24,719
Proposed,14,25,712
Proposed,14,26,717
Proposed,14,27,650
Proposed,14,28,715
Proposed,14,29,723
Proposed,14,30,653
Proposed,14,31,709
Proposed,14,32,715
Proposed,14,33,720
Proposed,14,34,625
Proposed,14,35,723
Proposed,14,36,705
Proposed,14,37,720
Proposed,14,38,725
Proposed,14,39,606
Proposed,14,40,723
Proposed,14,41,709
Proposed,14,42,719
Proposed,14,43,717
Proposed,14,44,714
Proposed,14,45,719
Proposed,14,46,657
Proposed,14,47,718
Proposed,14,48,710
Proposed,14,49,718
Proposed,14,50,715
Proposed,14,51,675
Proposed,14,52,668
Proposed,14,53,713
Proposed,14,54,719
Proposed,14,55,720
Proposed,14,56,719
Proposed,14,57,721
Proposed,14,58,724
Proposed,14,59,714
Proposed,14,60,708
Proposed,14,61,723
Proposed,14,62,705
Proposed,14,63,726
Proposed,14,64,712
Proposed,14,65,720
Proposed,14,66,717
Proposed,14,67,715
Proposed,14,68,715
Proposed,14,69,664
Proposed,14,70,712
Proposed,14,71,637
Proposed,14,72,714
Proposed,14,73,716
Proposed,14,74,717
Proposed,14,75,720
Proposed,14,76,721
Proposed,14,77,717
Proposed,14,78,704
Proposed,14,79,657
Proposed,14,80,706
Proposed,14,81,719
Proposed,14,82,624
Proposed,14,83,722
Proposed,14,84,705
Proposed,14,85,715
Proposed,14,86,687
Proposed,14,87,654
Proposed,14,88,630
Proposed,14,89,721
Proposed,14,90,706
Proposed,14,91,716
Proposed,14,92,639
Proposed,14,93,720
Proposed,14,94,711
Proposed,14,95,653
Proposed,14,96,658
Proposed,14,97,743
Proposed,14,98,719
Proposed,14,99,712
Proposed,15,0,698
Proposed,15,1,707
Proposed,15,2,688
Proposed,15,3,676
Proposed,15,4,668
Proposed,15,5,687
Proposed,15,6,700
Proposed,15,7,718
Proposed,15,8,673
Proposed,15,9,706
Proposed,15,10,710
Proposed,15,11,703
Proposed,15,12,689
Proposed,15,13,701
Proposed,15,14,679
Proposed,15,15,713
Proposed,15,16,719
Proposed,15,17,698
Proposed,15,18,715
Proposed,15,19,709
Proposed,15,20,680
Proposed,15,21,711
Proposed,15,22,718
Proposed,15,23,699
Proposed,15,24,706
Proposed,15,25,713
Proposed,15,26,695
Proposed,15,27,700
Proposed,15,28,712
Proposed,15,29,682
Proposed,15,30,711
Proposed,15,31,719
Proposed,15,32,703
Proposed,15,33,707
Proposed,15,34,700
Proposed,15,35,717
Proposed,15,36,713
Proposed,15,37,699
Proposed,15,38,698
Proposed,15,39,698
Proposed,15,40,717
Proposed,15,41,719
Proposed,15,42,698
Proposed,15,43,718
Proposed,15,44,718
Proposed,15,45,715
Proposed,15,46,715
Proposed,15,47,679
Proposed,15,48,695
Proposed,15,49,709
Proposed,15,50,685
Proposed,15,51,673
Proposed,15,52,706
Proposed,15,53,712
Proposed,15,54,697
Proposed,15,55,669
Proposed,15,56,703
Proposed,15,57,700
Proposed,15,58,716
Proposed,15,59,681
Proposed,15,60,664
Proposed,15,61,698
Proposed,15,62,699
Proposed,15,63,704
Proposed,15,64,720
Proposed,15,65,709
Proposed,15,66,681
Proposed,15,67,713
Proposed,15,68,626
Proposed,15,69,720
Proposed,15,70,708
Proposed,15,71,704
Proposed,15,72,720
Proposed,15,73,703
Proposed,15,74,705
Proposed,15,75,700
Proposed,15,76,694
Proposed,15,77,707
Proposed,15,78,691
Proposed,15,79,692
Proposed,15,80,695
Proposed,15,81,716
Proposed,15,82,719
Proposed,15,83,678
Proposed,15,84,705
Proposed,15,85,714
Proposed,15,86,712
Proposed,15,87,718
Proposed,15,88,679
Proposed,15,89,696
Proposed,15,90,712
Proposed,15,91,677
Proposed,15,92,707
Proposed,15,93,721
Proposed,15,94,710
Proposed,15,95,706
Proposed,15,96,653
Proposed,15,97,680
Proposed,15,98,688
Proposed,15,99,702
Proposed,16,0,709
Proposed,16,1,710
Proposed,16,2,705
Proposed,16,3,711
Proposed,16,4,708
Proposed,16,5,707
Proposed,16,6,708
Proposed,16,7,691
Proposed,16,8,710
Proposed,16,9,708
Proposed,16,10,714
Proposed,16,11,719
Proposed,16,12,709
Proposed,16,13,721
Proposed,16,14,698
Proposed,16,15,701
Proposed,16,16,707
Proposed,16,17,716
Proposed,16,18,718
Proposed,16,19,631
Proposed,16,20,625
Proposed,16,21,716
Proposed,16,22,713
Proposed,16,23,704
Proposed,16,24,710
Proposed,16,25,699
Proposed,16,26,720
Proposed,16,27,703
Proposed,16,28,715
Proposed,16,29,709
Proposed,16,30,710
Proposed,16,31,720
Proposed,16,32,579
Proposed,16,33,675
Proposed,16,34,709
Proposed,16,35,705
Proposed,16,36,700
Proposed,16,37,697
Proposed,16,38,715
Proposed,16,39,712
Proposed,16,40,715
Proposed,16,41,699
Proposed,16,42,708
Proposed,16,43,720
Proposed,16,44,720
Proposed,16,45,714
Proposed,16,46,714
Proposed,16,47,708
Proposed,16,48,721
Proposed,16,49,716
Proposed,16,50,708
Proposed,16,51,617
Proposed,16,52,701
Proposed,16,53,709
Proposed,16,54,703
Proposed,16,55,718
Proposed,16,56,704
Proposed,16,57,717
Proposed,16,58,714
Proposed,16,59,712
Proposed,16,60,709
Proposed,16,61,720
Proposed,16,62,720
Proposed,16,63,710
Proposed,16,64,710
Proposed,16,65,721
Proposed,16,66,709
Proposed,16,67,708
Proposed,16,68,704
Proposed,16,69,718
Proposed,16,70,715
Proposed,16,71,695
Proposed,16,72,713
Proposed,16,73,719
Proposed,16,74,711
Proposed,16,75,713
Proposed,16,76,717
Proposed,16,77,705
Proposed,16,78,717
Proposed,16,79,706
Proposed,16,80,708
Proposed,16,81,711
Proposed,16,82,703
Proposed,16,83,716
Proposed,16,84,701
Proposed,16,85,705
Proposed,16,86,718
Proposed,16,87,709
Proposed,16,88,694
Proposed,16,89,710
Proposed,16,90,703
Proposed,16,91,705
Proposed,16,92,718
Proposed,16,93,711
Proposed,16,94,714
Proposed,16,95,718
Proposed,16,96,721
Proposed,16,97,714
Proposed,16,98,713
Proposed,16,99,703
Proposed,17,0,715
Proposed,17,1,716
Proposed,17,2,713
Proposed,17,3,716
Proposed,17,4,713
Proposed,17,5,713
Proposed,17,6,714
Proposed,17,7,724
Proposed,17,8,698
Proposed,17,9,717
Proposed,17,10,708
Proposed,17,11,716
Proposed,17,12,719
Proposed,17,13,707
Proposed,17,14,719
Proposed,17,15,721
Proposed,17,16,711
Proposed,17,17,715
Proposed,17,18,722
Proposed,17,19,716
Proposed,17,20,711
Proposed,17,21,718
Proposed,17,22,712
Proposed,17,23,710
Proposed,17,24,702
Proposed,17,25,712
Proposed,17,26,721
Proposed,17,27,713
Proposed,17,28,724
Proposed,17,29,708
Proposed,17,30,725
Proposed,17,31,714
Proposed,17,32,702
Proposed,17,33,702
Proposed,17,34,709
Proposed,17,35,720
Proposed,17,36,706
Proposed,17,37,716
Proposed,17,38,722
Proposed,17,39,716
Proposed,17,40,720
Proposed,17,41,720
Proposed,17,42,714
Proposed,17,43,716
Proposed,17,44,696
Proposed,17,45,695
Proposed,17,46,707
Proposed,17,47,719
Proposed,17,48,719
Proposed,17,49,716
Proposed,17,50,720
Proposed,17,51,721
Proposed,17,52,693
Proposed,17,53,694
Proposed,17,54,719
Proposed,17,55,720
Proposed,17,56,715
Proposed,17,57,719
Proposed,17,58,719
Proposed,17,59,702
Proposed,17,60,719
Proposed,17,61,717
Proposed,17,62,715
Proposed,17,63,717
Proposed,17,64,719
Proposed,17,65,717
Proposed,17,66,715
Proposed,17,67,722
Proposed,17,68,703
Proposed,17,69,707
Proposed,17,70,721
Proposed,17,71,707
Proposed,17,72,717
Proposed,17,73,715
Proposed,17,74,714
Proposed,17,75,710
Proposed,17,76,707
Proposed,17,77,720
Proposed,17,78,723
Proposed,17,79,720
Proposed,17,80,717
Proposed,17,81,713
Proposed,17,82,704
Proposed,17,83,716
Proposed,17,84,713
Proposed,17,85,712
Proposed,17,86,690
Proposed,17,87,720
Proposed,17,88,719
Proposed,17,89,720
Proposed,17,90,712
Proposed,17,91,717
Proposed,17,92,706
Proposed,17,93,714
Proposed,17,94,721
Proposed,17,95,708
Proposed,17,96,703
Proposed,17,97,717
Proposed,17,98,706
Proposed,17,99,716
Proposed,18,0,731
Proposed,18,1,728
Proposed,18,2,663
Proposed,18,3,715
Proposed,18,4,724
Proposed,18,5,731
Proposed,18,6,727
Proposed,18,7,738
Proposed,18,8,669
Proposed,18,9,730
Proposed,18,10,725
Proposed,18,11,725
Proposed,18,12,728
Proposed,18,13,727
Proposed,18,14,727
Proposed,18,15,733
Proposed,18,16,726
Proposed,18,17,728
Proposed,18,18,725
Proposed,18,19,730
Proposed,18,20,733
Proposed,18,21,733
Proposed,18,22,719
Proposed,18,23,722
Proposed,18,24,730
Proposed,18,25,734
Proposed,18,26,731
Proposed,18,27,721
Proposed,18,28,735
Proposed,18,29,723
Proposed,18,30,724
Proposed,18,31,727
Proposed,18,32,717
Proposed,18,33,729
Proposed,18,34,730
Proposed,18,35,734
Proposed,18,36,728
Proposed,18,37,726
Proposed,18,38,732
Proposed,18,39,728
Proposed,18,40,662
Proposed,18,41,719
Proposed,18,42,728
Proposed,18,43,719
Proposed,18,44,726
Proposed,18,45,732
Proposed,18,46,730
Proposed,18,47,733
Proposed,18,48,729
Proposed,18,49,728
Proposed,18,50,668
Proposed,18,51,727
Proposed,18,52,733
Proposed,18,53,732
Proposed,18,54,733
Proposed,18,55,671
Proposed,18,56,730
Proposed,18,57,727
Proposed,18,58,717
Proposed,18,59,722
Proposed,18,60,715
Proposed,18,61,730
Proposed,18,62,726
Proposed,18,63,720
Proposed,18,64,727
Proposed,18,65,733
Proposed,18,66,658
Proposed,18,67,732
Proposed,18,68,695
Proposed,18,69,732
Proposed,18,70,722
Proposed,18,71,676
Proposed,18,72,731
Proposed,18,73,667
Proposed,18,74,732
Proposed,18,75,731
Proposed,18,76,721
Proposed,18,77,719
Proposed,18,78,730
Proposed,18,79,709
Proposed,18,80,732
Proposed,18,81,716
Proposed,18,82,734
Proposed,18,83,730
Proposed,18,84,733
Proposed,18,85,725
Proposed,18,86,723
Proposed,18,87,738
Proposed,18,88,727
Proposed,18,89,724
Proposed,18,90,737
Proposed,18,91,734
Proposed,18,92,728
Proposed,18,93,684
Proposed,18,94,735
Proposed,18,95,719
Proposed,18,96,722
Proposed,18,97,729
Proposed,18,98,718
Proposed,18,99,735
Proposed,19,0,686
Proposed,19,1,712
Proposed,19,2,705
Proposed,19,3,716
Proposed,19,4,705
Proposed,19,5,714
Proposed,19,6,715
Proposed,19,7,685
Proposed,19,8,719
Proposed,19,9,709
Proposed,19,10,672
Proposed,19,11,702
Proposed,19,12,719
Proposed,19,13,714
Proposed,19,14,637
Proposed,19,15,711
Proposed,19,16,654
Proposed,19,17,637
Proposed,19,18,651
Proposed,19,19,687
Proposed,19,20,710
Proposed,19,21,699
Proposed,19,22,698
Proposed,19,23,723
Proposed,19,24,719
Proposed,19,25,692
Proposed,19,26,716
Proposed,19,27,713
Proposed,19,28,720
Proposed,19,29,717
Proposed,19,30,730
Proposed,19,31,717
Proposed,19,32,699
Proposed,19,33,674
Proposed,19,34,717
Proposed,19,35,671
Proposed,19,36,725
Proposed,19,37,639
Proposed,19,38,719
Proposed,19,39,663
Proposed,19,40,711
Proposed,19,41,713
Proposed,19,42,705
Proposed,19,43,719
Proposed,19,44,717
Proposed,19,45,715
Proposed,19,46,719
Proposed,19,47,719
Proposed,19,48,690
Proposed,19,49,716
Proposed,19,50,706
Proposed,19,51,718
Proposed,19,52,713
Proposed,19,53,675
Proposed,19,54,727
Proposed,19,55,718
Proposed,19,56,677
Proposed,19,57,690
Proposed,19,58,718
Proposed,19,59,717
Proposed,19,60,715
Proposed,19,61,710
Proposed,19,62,718
Proposed,19,63,718
Proposed,19,64,720
Proposed,19,65,720
Proposed,19,66,715
Proposed,19,67,712
Proposed,19,68,710
Proposed,19,69,719
Proposed,19,70,719
Proposed,19,71,720
Proposed,19,72,714
Proposed,19,73,719
Proposed,19,74,690
Proposed,19,75,712
Proposed,19,76,716
Proposed,19,77,714
Proposed,19,78,719
Proposed,19,79,708
Proposed,19,80,721
Proposed,19,81,654
Proposed,19,82,713
Proposed,19,83,713
Proposed,19,84,696
Proposed,19,85,658
Proposed,19,86,647
Proposed,19,87,709
Proposed,19,88,707
Proposed,19,89,700
Proposed,19,90,725
Proposed,19,91,710
Proposed,19,92,629
Proposed,19,93,708
Proposed,19,94,719
Proposed,19,95,718
Proposed,19,96,712
Proposed,19,97,712
Proposed,19,98,715
Proposed,19,99,712
